time_step,acceleration
14.766,-0.008479
14.768,-0.0093
14.77,-0.009499
14.772,-0.008934
14.774,-0.007838
14.776,-0.006237
14.778,-0.004197
14.78,-0.001784
14.782,0.000774
14.784,0.003213
14.786,0.005662
14.788,0.007671
14.79,0.00933
14.792,0.010429
14.794,0.011045
14.796,0.0109
14.798,0.010158
14.8,0.008752
14.802,0.006963
14.804,0.004821
14.806,0.002221
14.808,-0.000379
14.81,-0.002968
14.812,-0.005226
14.814,-0.007184
14.816,-0.008495
14.818,-0.00937
14.82,-0.009477
14.822,-0.008969
14.824,-0.007778
14.826,-0.006104
14.828,-0.004001
14.83,-0.001667
14.832,0.000825
14.834,0.0034
14.836,0.005763
14.838,0.007775
14.84,0.00939
14.842,0.01054
14.844,0.011042
14.846,0.010941
14.848,0.010123
14.85,0.008682
14.852,0.006885
14.854,0.0046
14.856,0.002089
14.858,-0.000467
14.86,-0.003047
14.862,-0.005315
14.864,-0.007216
14.866,-0.008555
14.868,-0.009332
14.87,-0.009455
14.872,-0.008868
14.874,-0.007756
14.876,-0.006079
14.878,-0.00401
14.88,-0.001598
14.882,0.000983
14.884,0.00352
14.886,0.005874
14.888,0.007921
14.89,0.009406
14.892,0.010467
14.894,0.011067
14.896,0.010796
14.898,0.010006
14.9,0.008669
14.902,0.006843
14.904,0.004537
14.906,0.00206
14.908,-0.000615
14.91,-0.003123
14.912,-0.005454
14.914,-0.007311
14.916,-0.008628
14.918,-0.009376
14.92,-0.009461
14.922,-0.008852
14.924,-0.007658
14.926,-0.005978
14.928,-0.003821
14.93,-0.001414
14.932,0.001052
14.934,0.003542
14.936,0.005949
14.938,0.007937
14.94,0.009475
14.942,0.010562
14.944,0.011036
14.946,0.010919
14.948,0.010088
14.95,0.008578
14.952,0.006727
14.954,0.004386
14.956,0.001741
14.958,-0.000789
14.96,-0.003287
14.962,-0.005529
14.964,-0.007279
14.966,-0.008643
14.968,-0.009373
14.97,-0.009477
14.972,-0.008782
14.974,-0.00763
14.976,-0.005972
14.978,-0.003805
14.98,-0.00137
14.982,0.001195
14.984,0.003703
14.986,0.006073
14.988,0.00806
14.99,0.009611
14.992,0.010559
14.994,0.011064
14.996,0.01078
14.998,0.009968
15,0.008527
15.002,0.006597
15.004,0.004281
15.006,0.001792
15.008,-0.000833
15.01,-0.003404
15.012,-0.005564
15.014,-0.007434
15.016,-0.008748
15.018,-0.009411
15.02,-0.009505
15.022,-0.008751
15.024,-0.007544
15.026,-0.005782
15.028,-0.003672
15.03,-0.001282
15.032,0.001384
15.034,0.00382
15.036,0.006066
15.038,0.008113
15.04,0.009567
15.042,0.010764
15.044,0.011102
15.046,0.010786
15.048,0.009886
15.05,0.00841
15.052,0.006531
15.054,0.004145
15.056,0.001567
15.058,-0.000941
15.06,-0.003423
15.062,-0.005716
15.064,-0.007453
15.066,-0.0087
15.068,-0.009363
15.07,-0.009379
15.072,-0.008741
15.074,-0.007459
15.076,-0.005687
15.078,-0.003559
15.08,-0.001114
15.082,0.001482
15.084,0.003921
15.086,0.006205
15.088,0.008192
15.09,0.009687
15.092,0.010698
15.094,0.011033
15.096,0.010707
15.098,0.009857
15.1,0.0083
15.102,0.006373
15.104,0.004085
15.106,0.001577
15.108,-0.001114
15.11,-0.003571
15.112,-0.005795
15.114,-0.007535
15.116,-0.008842
15.118,-0.009427
15.12,-0.009417
15.122,-0.008669
15.124,-0.007371
15.126,-0.005612
15.128,-0.003445
15.13,-0.000994
15.132,0.001596
15.134,0.003981
15.136,0.006287
15.138,0.008221
15.14,0.009756
15.142,0.010761
15.144,0.011036
15.146,0.010818
15.148,0.009835
15.15,0.008322
15.152,0.006278
15.154,0.003962
15.156,0.001372
15.158,-0.001206
15.16,-0.003704
15.162,-0.005889
15.164,-0.007497
15.166,-0.008795
15.168,-0.009373
15.17,-0.009335
15.172,-0.008637
15.174,-0.00738
15.176,-0.005564
15.178,-0.003338
15.18,-0.000862
15.182,0.001637
15.184,0.004104
15.186,0.006398
15.188,0.008341
15.19,0.009842
15.192,0.010755
15.194,0.011067
15.196,0.010657
15.198,0.009759
15.2,0.00817
15.202,0.006199
15.204,0.003842
15.206,0.001312
15.208,-0.00132
15.21,-0.003789
15.212,-0.005953
15.214,-0.007683
15.216,-0.008896
15.218,-0.009464
15.22,-0.009389
15.222,-0.008561
15.224,-0.007288
15.226,-0.005397
15.228,-0.003211
15.23,-0.000836
15.232,0.00177
15.234,0.004224
15.236,0.006499
15.238,0.008366
15.24,0.009838
15.242,0.010818
15.244,0.011023
15.246,0.010688
15.248,0.009677
15.25,0.008031
15.252,0.006069
15.254,0.003744
15.256,0.001135
15.258,-0.001421
15.26,-0.003894
15.262,-0.006082
15.264,-0.007699
15.266,-0.008893
15.268,-0.009442
15.27,-0.009316
15.272,-0.008605
15.274,-0.007228
15.276,-0.005334
15.278,-0.003136
15.28,-0.000663
15.282,0.001861
15.284,0.004401
15.286,0.006603
15.288,0.008477
15.29,0.009835
15.292,0.01078
15.294,0.01109
15.296,0.010622
15.298,0.009579
15.3,0.008041
15.302,0.006047
15.304,0.003672
15.306,0.001052
15.308,-0.001575
15.31,-0.003972
15.312,-0.006111
15.314,-0.007803
15.316,-0.008981
15.318,-0.009521
15.32,-0.009313
15.322,-0.008454
15.324,-0.007045
15.326,-0.005217
15.328,-0.002993
15.33,-0.000584
15.332,0.001991
15.334,0.004417
15.336,0.006708
15.338,0.008619
15.34,0.009921
15.342,0.010878
15.344,0.011067
15.346,0.010606
15.348,0.009504
15.35,0.007959
15.352,0.005892
15.354,0.003485
15.356,0.000863
15.358,-0.001651
15.36,-0.004159
15.362,-0.00618
15.364,-0.007835
15.366,-0.008978
15.368,-0.009449
15.37,-0.009354
15.372,-0.008429
15.374,-0.007124
15.376,-0.005135
15.378,-0.002946
15.38,-0.000426
15.382,0.002123
15.384,0.004604
15.386,0.006815
15.388,0.008666
15.39,0.010031
15.392,0.010846
15.394,0.011058
15.396,0.010521
15.398,0.009485
15.4,0.007801
15.402,0.005772
15.404,0.003371
15.406,0.000853
15.408,-0.001746
15.41,-0.004244
15.412,-0.006313
15.414,-0.007911
15.416,-0.00901
15.418,-0.009464
15.42,-0.009272
15.422,-0.00846
15.424,-0.006932
15.426,-0.0051
15.428,-0.002861
15.43,-0.000369
15.432,0.002234
15.434,0.0046
15.436,0.0069
15.438,0.008673
15.44,0.010126
15.442,0.01089
15.444,0.011001
15.446,0.010625
15.448,0.009444
15.45,0.007801
15.452,0.005637
15.454,0.003261
15.456,0.000677
15.458,-0.001882
15.46,-0.00426
15.462,-0.006366
15.464,-0.007967
15.466,-0.008994
15.468,-0.009445
15.47,-0.009212
15.472,-0.008372
15.474,-0.006887
15.476,-0.004929
15.478,-0.002716
15.48,-0.000281
15.482,0.00231
15.484,0.004821
15.486,0.006963
15.488,0.00879
15.49,0.010129
15.492,0.010868
15.494,0.011017
15.496,0.010448
15.498,0.009336
15.5,0.007652
15.502,0.005633
15.504,0.003201
15.506,0.000598
15.508,-0.001948
15.51,-0.004396
15.512,-0.006395
15.514,-0.008106
15.516,-0.009092
15.518,-0.009474
15.52,-0.009262
15.522,-0.008268
15.524,-0.006783
15.526,-0.004866
15.528,-0.002583
15.53,-0.000094
15.532,0.002452
15.534,0.004837
15.536,0.007039
15.538,0.008846
15.54,0.010173
15.542,0.0109
15.544,0.011086
15.546,0.010454
15.548,0.009323
15.55,0.007617
15.552,0.00546
15.554,0.003071
15.556,0.000414
15.558,-0.002062
15.56,-0.004538
15.562,-0.006572
15.564,-0.008065
15.566,-0.009073
15.568,-0.009477
15.57,-0.009202
15.572,-0.008258
15.574,-0.006818
15.576,-0.004771
15.578,-0.002536
15.58,0
15.582,0.002588
15.584,0.004998
15.586,0.007226
15.588,0.008881
15.59,0.010208
15.592,0.010859
15.594,0.010982
15.596,0.010379
15.598,0.00926
15.6,0.007441
15.602,0.005393
15.604,0.002976
15.606,0.000402
15.608,-0.002245
15.61,-0.004569
15.612,-0.006638
15.614,-0.008113
15.616,-0.009209
15.618,-0.009553
15.62,-0.009139
15.622,-0.008217
15.624,-0.006578
15.626,-0.004674
15.628,-0.002412
15.63,0.000086
15.632,0.002686
15.634,0.005128
15.636,0.007251
15.638,0.008998
15.64,0.010249
15.642,0.010916
15.644,0.010976
15.646,0.010394
15.648,0.009162
15.65,0.007453
15.652,0.005213
15.654,0.002784
15.656,0.000206
15.658,-0.002371
15.66,-0.004693
15.662,-0.006673
15.664,-0.008214
15.666,-0.009092
15.668,-0.009483
15.67,-0.009076
15.672,-0.008182
15.674,-0.006594
15.676,-0.004607
15.678,-0.00233
15.68,0.000218
15.682,0.002828
15.684,0.005194
15.686,0.007333
15.688,0.009039
15.69,0.010236
15.692,0.010903
15.694,0.011004
15.696,0.010357
15.698,0.009077
15.7,0.007365
15.702,0.005276
15.704,0.002708
15.706,0.000086
15.708,-0.002466
15.71,-0.004803
15.712,-0.006755
15.714,-0.008268
15.716,-0.009259
15.718,-0.00949
15.72,-0.009127
15.722,-0.008084
15.724,-0.00648
15.726,-0.004519
15.728,-0.002103
15.73,0.00037
15.732,0.002904
15.734,0.005251
15.736,0.007428
15.738,0.009118
15.74,0.0103
15.742,0.010992
15.744,0.010973
15.746,0.010344
15.748,0.009011
15.75,0.007264
15.752,0.005062
15.754,0.002604
15.756,-0.000034
15.758,-0.002551
15.76,-0.004926
15.762,-0.006868
15.764,-0.008299
15.766,-0.009168
15.768,-0.009445
15.77,-0.009076
15.772,-0.008065
15.774,-0.006452
15.776,-0.00443
15.778,-0.002062
15.78,0.000519
15.782,0.002995
15.784,0.005393
15.786,0.007507
15.788,0.009273
15.79,0.010328
15.792,0.01095
15.794,0.010944
15.796,0.010249
15.798,0.008922
15.8,0.0072
15.802,0.004989
15.804,0.002534
15.806,-0.000037
15.808,-0.002621
15.81,-0.005071
15.812,-0.006894
15.814,-0.008353
15.816,-0.009307
15.818,-0.009449
15.82,-0.009123
15.822,-0.007986
15.824,-0.006347
15.826,-0.004282
15.828,-0.001958
15.83,0.000515
15.832,0.003087
15.834,0.005507
15.836,0.007605
15.838,0.009235
15.84,0.010394
15.842,0.011023
15.844,0.010982
15.846,0.01023
15.848,0.00891
15.85,0.007052
15.852,0.004882
15.854,0.002351
15.856,-0.000205
15.858,-0.002782
15.86,-0.005106
15.862,-0.007134
15.864,-0.008413
15.866,-0.009281
15.868,-0.009379
15.87,-0.009003
15.872,-0.007961
15.874,-0.006253
15.876,-0.004143
15.878,-0.00186
15.88,0.000623
15.882,0.003207
15.884,0.005545
15.886,0.007671
15.888,0.009349
15.89,0.010394
15.892,0.011071
15.894,0.010922
15.896,0.010176
15.898,0.008821
15.9,0.007024
15.902,0.004777
15.904,0.00231
15.906,-0.000325
15.908,-0.00288
15.91,-0.005147
15.912,-0.007083
15.914,-0.008457
15.916,-0.009335
15.918,-0.009458
15.92,-0.008972
15.922,-0.007806
15.924,-0.006161
15.926,-0.004105
15.928,-0.001683
15.93,0.000749
15.932,0.003296
15.934,0.005709
15.936,0.007813
15.938,0.009425
15.94,0.010524
15.942,0.01096
15.944,0.010963
15.946,0.010075
15.948,0.008818
15.95,0.006875
15.952,0.004679
15.954,0.002133
15.956,-0.000489
15.958,-0.003019
15.96,-0.00533
15.962,-0.007134
15.964,-0.008501
15.966,-0.009313
15.968,-0.009452
15.97,-0.00889
15.972,-0.007797
15.974,-0.00612
15.976,-0.004045
15.978,-0.001575
15.98,0.000888
15.982,0.003406
15.984,0.005782
15.986,0.007823
15.988,0.009491
15.99,0.010537
15.992,0.011026
15.994,0.010878
15.996,0.010186
15.998,0.008622
16,0.00667
16.002,0.004566
16.004,0.002101
16.006,-0.00059
16.008,-0.003104
16.01,-0.005375
16.012,-0.007276
16.014,-0.008542
16.016,-0.009351
16.018,-0.009474
16.02,-0.008981
16.022,-0.00768
16.024,-0.005975
16.026,-0.003856
16.028,-0.001493
16.03,0.001049
16.032,0.003539
16.034,0.005877
16.036,0.007914
16.038,0.009466
16.04,0.01054
16.042,0.011007
16.044,0.010884
16.046,0.010088
16.048,0.008628
16.05,0.006708
16.052,0.004376
16.054,0.001861
16.056,-0.000663
16.058,-0.003186
16.06,-0.005492
16.062,-0.007326
16.064,-0.008574
16.066,-0.009351
16.068,-0.009436
16.07,-0.008912
16.072,-0.007677
16.074,-0.005959
16.076,-0.00378
16.078,-0.001411
16.08,0.001141
16.082,0.003662
16.084,0.006022
16.086,0.008079
16.088,0.009617
16.09,0.010619
16.092,0.011029
16.094,0.010802
16.096,0.009943
16.098,0.008477
16.1,0.006632
16.102,0.004247
16.104,0.001849
16.106,-0.000758
16.108,-0.003268
16.11,-0.005589
16.112,-0.007412
16.114,-0.008744
16.116,-0.009427
16.118,-0.009401
16.12,-0.008814
16.122,-0.007607
16.124,-0.005804
16.126,-0.003622
16.128,-0.00126
16.13,0.001255
16.132,0.003779
16.134,0.006035
16.136,0.008107
16.138,0.00956
16.14,0.010575
16.142,0.010998
16.144,0.010853
16.146,0.009914
16.148,0.008483
16.15,0.006528
16.152,0.004243
16.154,0.001744
16.156,-0.000941
16.158,-0.003426
16.16,-0.005703
16.162,-0.007424
16.164,-0.008706
16.166,-0.009354
16.168,-0.009411
16.17,-0.00877
16.172,-0.007519
16.174,-0.005735
16.176,-0.003609
16.178,-0.001159
16.18,0.00133
16.182,0.003871
16.184,0.006205
16.186,0.008199
16.188,0.009778
16.19,0.01065
16.192,0.010998
16.194,0.010751
16.196,0.009905
16.198,0.008338
16.2,0.006382
16.202,0.004092
16.204,0.001669
16.206,-0.001007
16.208,-0.00348
16.21,-0.005706
16.212,-0.007456
16.214,-0.008732
16.216,-0.009458
16.218,-0.009395
16.22,-0.008719
16.222,-0.007418
16.224,-0.005675
16.226,-0.003464
16.228,-0.001111
16.23,0.001501
16.232,0.003937
16.234,0.006272
16.236,0.008177
16.238,0.009703
16.24,0.010676
16.242,0.011026
16.244,0.010783
16.246,0.009838
16.248,0.008312
16.25,0.006319
16.252,0.004022
16.254,0.001466
16.256,-0.001121
16.258,-0.00365
16.26,-0.005871
16.262,-0.007576
16.264,-0.008754
16.266,-0.009357
16.268,-0.009341
16.27,-0.0087
16.272,-0.007399
16.274,-0.005659
16.276,-0.003492
16.278,-0.000925
16.28,0.001593
16.282,0.004126
16.284,0.006366
16.286,0.008325
16.288,0.009791
16.29,0.010698
16.292,0.011007
16.294,0.010745
16.296,0.00975
16.298,0.008275
16.3,0.006164
16.302,0.003893
16.304,0.001337
16.306,-0.00126
16.308,-0.003688
16.31,-0.005915
16.312,-0.007639
16.314,-0.008909
16.316,-0.009449
16.318,-0.009401
16.32,-0.008694
16.322,-0.007317
16.324,-0.005469
16.326,-0.003278
16.328,-0.000824
16.33,0.001675
16.332,0.004218
16.334,0.006461
16.336,0.008369
16.338,0.009775
16.34,0.010758
16.342,0.01102
16.344,0.010793
16.346,0.009734
16.348,0.00811
16.35,0.006167
16.352,0.003823
16.354,0.001214
16.356,-0.001411
16.358,-0.003811
16.36,-0.006044
16.362,-0.007709
16.364,-0.008928
16.366,-0.00943
16.368,-0.009338
16.37,-0.008586
16.372,-0.007228
16.374,-0.005394
16.376,-0.003224
16.378,-0.000698
16.38,0.001811
16.382,0.004269
16.384,0.006556
16.386,0.008524
16.388,0.009917
16.39,0.010739
16.392,0.010954
16.394,0.010691
16.396,0.009617
16.398,0.00799
16.4,0.006009
16.402,0.003738
16.404,0.001147
16.406,-0.00144
16.408,-0.003972
16.41,-0.006073
16.412,-0.007727
16.414,-0.008953
16.416,-0.009436
16.418,-0.009329
16.42,-0.008586
16.422,-0.007216
16.424,-0.005315
16.426,-0.003053
16.428,-0.000622
16.43,0.002048
16.432,0.004335
16.434,0.006685
16.436,0.008534
16.438,0.010006
16.44,0.010751
16.442,0.010979
16.444,0.010685
16.446,0.009627
16.448,0.007984
16.45,0.005915
16.452,0.00346
16.454,0.000923
16.456,-0.001677
16.458,-0.004032
16.46,-0.006196
16.462,-0.007829
16.464,-0.008902
16.466,-0.009449
16.468,-0.009275
16.47,-0.00859
16.472,-0.007071
16.474,-0.005201
16.476,-0.003
16.478,-0.000536
16.48,0.002032
16.482,0.004591
16.484,0.006752
16.486,0.008556
16.488,0.010012
16.49,0.010811
16.492,0.011011
16.494,0.010575
16.496,0.009573
16.498,0.007845
16.5,0.005772
16.502,0.003469
16.504,0.000869
16.506,-0.001677
16.508,-0.004194
16.51,-0.006275
16.512,-0.007898
16.514,-0.008959
16.516,-0.009427
16.518,-0.009338
16.52,-0.008489
16.522,-0.00703
16.524,-0.005097
16.526,-0.00281
16.528,-0.000394
16.53,0.002174
16.532,0.004657
16.534,0.006821
16.536,0.008647
16.538,0.010019
16.54,0.010758
16.542,0.011036
16.544,0.010568
16.546,0.009526
16.548,0.007801
16.55,0.00576
16.552,0.003308
16.554,0.000692
16.556,-0.001894
16.558,-0.004269
16.56,-0.006407
16.562,-0.007964
16.564,-0.009022
16.566,-0.00943
16.568,-0.009256
16.57,-0.008362
16.572,-0.006966
16.574,-0.005043
16.576,-0.002731
16.578,-0.0003
16.58,0.002225
16.582,0.004689
16.584,0.006986
16.586,0.008805
16.588,0.010161
16.59,0.01083
16.592,0.011017
16.594,0.010505
16.596,0.009406
16.598,0.007756
16.6,0.005614
16.602,0.003188
16.604,0.000658
16.606,-0.001904
16.608,-0.004348
16.61,-0.006414
16.612,-0.008005
16.614,-0.009013
16.616,-0.00955
16.618,-0.009228
16.62,-0.008337
16.622,-0.006887
16.624,-0.004926
16.626,-0.002662
16.628,-0.000129
16.63,0.002348
16.632,0.004853
16.634,0.006995
16.636,0.008834
16.638,0.010088
16.64,0.010913
16.642,0.010932
16.644,0.010537
16.646,0.009355
16.648,0.007624
16.65,0.005504
16.652,0.003087
16.654,0.000531
16.656,-0.002059
16.658,-0.00443
16.66,-0.006597
16.662,-0.008106
16.664,-0.008965
16.666,-0.009401
16.668,-0.009171
16.67,-0.008328
16.672,-0.006758
16.674,-0.004803
16.676,-0.002504
16.678,-0.000031
16.68,0.002436
16.682,0.004938
16.684,0.007156
16.686,0.008941
16.688,0.010205
16.69,0.010834
16.692,0.010938
16.694,0.010404
16.696,0.009263
16.698,0.007576
16.7,0.005444
16.702,0.00292
16.704,0.000395
16.706,-0.002109
16.708,-0.004538
16.71,-0.006597
16.712,-0.008157
16.714,-0.009123
16.716,-0.009436
16.718,-0.009209
16.72,-0.008201
16.722,-0.006739
16.724,-0.004705
16.726,-0.002384
16.728,0.000092
16.73,0.002537
16.732,0.005027
16.734,0.007219
16.736,0.008951
16.738,0.01017
16.74,0.010947
16.742,0.010897
16.744,0.01035
16.746,0.009276
16.748,0.007463
16.75,0.005349
16.752,0.002879
16.754,0.000316
16.756,-0.002277
16.758,-0.004648
16.76,-0.006692
16.762,-0.008195
16.764,-0.009145
16.766,-0.009423
16.768,-0.009108
16.77,-0.00817
16.772,-0.006625
16.774,-0.004595
16.776,-0.002321
16.778,0.000152
16.78,0.002673
16.782,0.005122
16.784,0.007311
16.786,0.00902
16.788,0.010271
16.79,0.010894
16.792,0.011026
16.794,0.010391
16.796,0.00914
16.798,0.007377
16.8,0.005185
16.802,0.002822
16.804,0.000215
16.806,-0.002365
16.808,-0.004746
16.81,-0.006711
16.812,-0.008321
16.814,-0.009196
16.816,-0.009524
16.818,-0.009095
16.82,-0.008179
16.822,-0.006565
16.824,-0.004509
16.826,-0.002166
16.828,0.000351
16.83,0.002787
16.832,0.005223
16.834,0.007399
16.836,0.009134
16.838,0.010312
16.84,0.010815
16.842,0.010909
16.844,0.010344
16.846,0.009118
16.848,0.007327
16.85,0.005106
16.852,0.00268
16.854,0.000045
16.856,-0.002564
16.858,-0.004904
16.86,-0.006903
16.862,-0.008271
16.864,-0.009161
16.866,-0.009427
16.868,-0.009095
16.87,-0.008081
16.872,-0.006575
16.874,-0.004443
16.876,-0.002119
16.878,0.000427
16.88,0.002932
16.882,0.005387
16.884,0.007501
16.886,0.009184
16.888,0.010363
16.89,0.010973
16.892,0.01089
16.894,0.010306
16.896,0.009055
16.898,0.007254
16.9,0.004954
16.902,0.002528
16.904,0.000035
16.906,-0.002554
16.908,-0.004958
16.91,-0.006963
16.912,-0.008375
16.914,-0.009228
16.916,-0.009512
16.918,-0.009117
16.92,-0.008046
16.922,-0.006344
16.924,-0.00431
16.926,-0.001954
16.928,0.000509
16.93,0.003068
16.932,0.005469
16.934,0.007542
16.936,0.009244
16.938,0.010366
16.94,0.011048
16.942,0.010932
16.944,0.010297
16.946,0.008935
16.948,0.007112
16.95,0.004926
16.952,0.002398
16.954,-0.000186
16.956,-0.002662
16.958,-0.005046
16.96,-0.006954
16.962,-0.008384
16.964,-0.009224
16.966,-0.009401
16.968,-0.008947
16.97,-0.007904
16.972,-0.006369
16.974,-0.004288
16.976,-0.00192
16.978,0.000538
16.98,0.00303
16.982,0.00546
16.984,0.00758
16.986,0.009222
16.988,0.010303
16.99,0.01084
16.992,0.01077
16.994,0.010079
16.996,0.008805
16.998,0.006967
17,0.004803
17.002,0.002386
17.004,-0.000161
17.006,-0.002709
17.008,-0.004986
17.01,-0.006928
17.012,-0.008438
17.014,-0.00912
17.016,-0.009376
17.018,-0.00889
17.02,-0.007879
17.022,-0.006189
17.024,-0.004162
17.026,-0.001781
17.028,0.000768
17.03,0.00322
17.032,0.005573
17.034,0.007627
17.036,0.009282
17.038,0.010385
17.04,0.01089
17.042,0.010846
17.044,0.010044
17.046,0.008742
17.048,0.006907
17.05,0.004572
17.052,0.002136
17.054,-0.00041
17.056,-0.002949
17.058,-0.005192
17.06,-0.007064
17.062,-0.0084
17.064,-0.009212
17.066,-0.009322
17.068,-0.008779
17.07,-0.00768
17.072,-0.006041
17.074,-0.004004
17.076,-0.001632
17.078,0.000926
17.08,0.003343
17.082,0.005735
17.084,0.007769
17.086,0.009342
17.088,0.010376
17.09,0.010909
17.092,0.010761
17.094,0.00999
17.096,0.008606
17.098,0.006802
17.1,0.004534
17.102,0.002114
17.104,-0.000511
17.106,-0.003123
17.108,-0.005302
17.11,-0.007178
17.112,-0.008511
17.114,-0.009332
17.116,-0.009392
17.118,-0.008909
17.12,-0.007721
17.122,-0.005997
17.124,-0.003884
17.126,-0.001509
17.128,0.001065
17.13,0.003504
17.132,0.005836
17.134,0.007889
17.136,0.009434
17.138,0.010496
17.14,0.010982
17.142,0.010755
17.144,0.010022
17.146,0.008635
17.148,0.006692
17.15,0.004455
17.152,0.001934
17.154,-0.00072
17.156,-0.003164
17.158,-0.005444
17.16,-0.007345
17.162,-0.008583
17.164,-0.009313
17.166,-0.009417
17.168,-0.008836
17.17,-0.007727
17.172,-0.005937
17.174,-0.003707
17.176,-0.001421
17.178,0.001131
17.18,0.003589
17.182,0.005943
17.184,0.007959
17.186,0.009583
17.188,0.010578
17.19,0.011029
17.192,0.010843
17.194,0.009952
17.196,0.008556
17.198,0.00667
17.2,0.004363
17.202,0.001842
17.204,-0.000758
17.206,-0.003268
17.208,-0.005561
17.21,-0.007446
17.212,-0.008681
17.214,-0.009411
17.216,-0.009509
17.218,-0.00889
17.22,-0.007686
17.222,-0.005943
17.224,-0.003691
17.226,-0.001291
17.228,0.00121
17.23,0.003735
17.232,0.006136
17.234,0.008104
17.236,0.009573
17.238,0.010647
17.24,0.01102
17.242,0.010815
17.244,0.009943
17.246,0.008521
17.248,0.006632
17.25,0.004294
17.252,0.001757
17.254,-0.000903
17.256,-0.003407
17.258,-0.005646
17.26,-0.007377
17.262,-0.00876
17.264,-0.009363
17.266,-0.009505
17.268,-0.008748
17.27,-0.007623
17.272,-0.005877
17.274,-0.003669
17.276,-0.001206
17.278,0.001318
17.28,0.003769
17.282,0.00611
17.284,0.008164
17.286,0.009706
17.288,0.010733
17.29,0.011086
17.292,0.010767
17.294,0.009955
17.296,0.008486
17.298,0.006467
17.3,0.004171
17.302,0.001659
17.304,-0.000903
17.306,-0.00341
17.308,-0.00575
17.31,-0.007506
17.312,-0.008776
17.314,-0.009427
17.316,-0.009442
17.318,-0.008808
17.32,-0.007538
17.322,-0.005779
17.324,-0.003568
17.326,-0.001114
17.328,0.001403
17.33,0.003943
17.332,0.006167
17.334,0.008192
17.336,0.009665
17.338,0.01072
17.34,0.011048
17.342,0.010758
17.344,0.009911
17.346,0.008388
17.348,0.006401
17.35,0.004098
17.352,0.001495
17.354,-0.001045
17.356,-0.003521
17.358,-0.005801
17.36,-0.00757
17.362,-0.008785
17.364,-0.009414
17.366,-0.00937
17.368,-0.008732
17.37,-0.007456
17.372,-0.005533
17.374,-0.00342
17.376,-0.001026
17.378,0.001561
17.38,0.004019
17.382,0.006328
17.384,0.008376
17.386,0.009759
17.388,0.010717
17.39,0.01102
17.392,0.010748
17.394,0.009807
17.396,0.008259
17.398,0.006265
17.4,0.003905
17.402,0.001343
17.404,-0.001266
17.406,-0.003657
17.408,-0.005848
17.41,-0.007652
17.412,-0.008921
17.414,-0.009401
17.416,-0.00942
17.418,-0.0087
17.42,-0.007377
17.422,-0.00552
17.424,-0.003262
17.426,-0.000843
17.428,0.001694
17.43,0.004231
17.432,0.006512
17.434,0.008404
17.436,0.009826
17.438,0.010701
17.44,0.011042
17.442,0.010758
17.444,0.009734
17.446,0.008199
17.448,0.006183
17.45,0.003776
17.452,0.001179
17.454,-0.00143
17.456,-0.003912
17.458,-0.006009
17.46,-0.007879
17.462,-0.008934
17.464,-0.009458
17.466,-0.009376
17.468,-0.008596
17.47,-0.00733
17.472,-0.005463
17.474,-0.003256
17.476,-0.000735
17.478,0.001845
17.48,0.004275
17.482,0.006619
17.484,0.008549
17.486,0.009987
17.488,0.010846
17.49,0.011086
17.492,0.010704
17.494,0.009674
17.496,0.008142
17.498,0.006057
17.5,0.003681
17.502,0.00109
17.504,-0.001424
17.506,-0.00396
17.508,-0.006136
17.51,-0.007832
17.512,-0.009035
17.514,-0.009496
17.516,-0.009392
17.518,-0.008568
17.52,-0.007311
17.522,-0.005362
17.524,-0.003085
17.526,-0.000574
17.528,0.001972
17.53,0.004325
17.532,0.006682
17.534,0.008575
17.536,0.01005
17.538,0.010726
17.54,0.011099
17.542,0.010701
17.544,0.009668
17.546,0.008031
17.548,0.005981
17.55,0.003551
17.552,0.001043
17.554,-0.001525
17.556,-0.004023
17.558,-0.006224
17.56,-0.007819
17.562,-0.009032
17.564,-0.00949
17.566,-0.009291
17.568,-0.008545
17.57,-0.007168
17.572,-0.005226
17.574,-0.003031
17.576,-0.000521
17.578,0.002038
17.58,0.004468
17.582,0.006764
17.584,0.008682
17.586,0.010044
17.588,0.010925
17.59,0.011077
17.592,0.010593
17.594,0.009614
17.596,0.007984
17.598,0.005839
17.6,0.003403
17.602,0.0008
17.604,-0.001664
17.606,-0.004036
17.608,-0.006278
17.61,-0.007964
17.612,-0.009041
17.614,-0.009553
17.616,-0.009389
17.618,-0.008555
17.62,-0.0072
17.622,-0.005154
17.624,-0.002845
17.626,-0.000416
17.628,0.002139
17.63,0.004585
17.632,0.006888
17.634,0.008682
17.636,0.01017
17.638,0.010843
17.64,0.011007
17.642,0.010622
17.644,0.009554
17.646,0.00794
17.648,0.005782
17.65,0.00339
17.652,0.000737
17.654,-0.001872
17.656,-0.004228
17.658,-0.006388
17.66,-0.008018
17.662,-0.00912
17.664,-0.009461
17.666,-0.00925
17.668,-0.008435
17.67,-0.006985
17.672,-0.005081
17.674,-0.002788
17.676,-0.000296
17.678,0.002266
17.68,0.004758
17.682,0.006922
17.684,0.00884
17.686,0.010167
17.688,0.010938
17.69,0.011099
17.692,0.010575
17.694,0.009409
17.696,0.007816
17.698,0.005659
17.7,0.003125
17.702,0.000601
17.704,-0.001951
17.706,-0.004377
17.708,-0.006439
17.71,-0.008189
17.712,-0.00913
17.714,-0.009483
17.716,-0.009303
17.718,-0.008454
